name,model_predict,avg_prob,index
airbnb * hmfq43bctk,超商超市量販,0.42991295,652858
airbnb * hmfqe4paty,教育學費,0.29172343,676525
airbnb * hmfqhqdswp,飯店住宿,0.660651,696850
airbnb * hmfqp5hf,飯店住宿,0.603179,676195
airbnb * hmfqpmh9fm,飯店住宿,0.6358178,668407
airbnb * hmfqxmm2wh,飯店住宿,0.86015433,677044
airbnb * hmfr4jzejy,交通汽修,0.790529,675575
airbnb * hmfrwxqfeq,家居修繕,0.48413312,650725
airbnb * hmfsr2ttrx,飯店住宿,0.8492747,696300
airbnb * hmft8qf84k,飯店住宿,0.6908536,660607
airbnb * hmfw2mafh,飯店住宿,0.58929604,694051
airbnb * hmfw9z38x,醫療保健/美容,0.36102748,660490
airbnb * hmfxrwsmrw,家居修繕,0.45155337,699942
airbnb * hmfypbnwhj,一般購物,0.41313684,656902
airbnb * hmfyscsrmc,飯店住宿,0.729596,661514
airbnb * hmfyy8fy,飯店住宿,0.60792744,673323
airbnb * hmfzd3s2x,飯店住宿,0.7029399,696090
airbnb * hmh4nrtjsb,交通汽修,0.72219294,656863
airbnb * hmh852hjzd,飯店住宿,0.39481124,679746
airbnb * hmh93k9b2m,飯店住宿,0.44785047,683459
airbnb * hmhay5w,飯店住宿,0.5977201,665753
airbnb * hmhazbnx9a,家居修繕,0.65508604,695262
airbnb * hmhc4m5ef,交通汽修,0.30114985,683371
airbnb * hmhc9wpnzb,飯店住宿,0.45840466,658305
airbnb * hmhcm8thm,飯店住宿,0.45840466,679114
airbnb * hmhcpwazt,其他,0.40737247,649684
airbnb * hmhczrh8z,飯店住宿,0.5913562,648065
airbnb * hmhd23cdph,飯店住宿,0.5973762,661401
airbnb * hmhet4yrsn,飯店住宿,0.78398365,648252
airbnb * hmhf2243rx,餐飲,0.77550906,684583
airbnb * hmhfx2jfe,飯店住宿,0.8552787,656782
airbnb * hmhfzkbced,百貨,0.5090541,661136
airbnb * hmhhsbfbr,飯店住宿,0.3815214,656940
airbnb * hmhkcce48z,飯店住宿,0.61666906,684877
airbnb * hmhmecddmj,交通汽修,0.4965495,683336
airbnb * hmhmsn3jxs,飯店住宿,0.86660105,676157
airbnb * hmhmy3axp,飯店住宿,0.3778627,675535
airbnb * hmhnwdde,一般購物,0.75715333,665677
airbnb * hmhnzf34ay,飯店住宿,0.3778627,653654
airbnb * hmhpe84tw,飯店住宿,0.82077134,666769
airbnb * hmhpf2dd,飯店住宿,0.7244598,678863
airbnb * hmhprbesrp,一般購物,0.5775187,665705
airbnb * hmhr3yh5r,交通汽修,0.80188,667753
airbnb * hmhsyk4jt,飯店住宿,0.79012877,676167
airbnb * hmhwma9wxs,飯店住宿,0.3778627,681514
airbnb * hmhwnwyns,一般購物,0.6931792,667349
airbnb * hmhwnxjwsz,飯店住宿,0.65067464,683456
airbnb * hmhxqaaap,飯店住宿,0.44049254,665799
airbnb * hmhyq24q4n,餐飲,0.80137503,685205
airbnb * hmhz4t5j,飯店住宿,0.7809518,656993
airbnb * hmhz5xzjdw,飯店住宿,0.45840466,665354
airbnb * hmj2ykhaht,家居修繕,0.41608012,650058
airbnb * hmj4cjt5f,飯店住宿,0.3778627,663400
airbnb * hmj4d5cj2k,交通汽修,0.708288,699998
airbnb * hmj4wjthht,加油,0.67043614,650338
airbnb * hmj5nsawy,餐飲,0.5388444,665804
airbnb * hmj8ceztfa,飯店住宿,0.69747657,693904
airbnb * hmj8dhs4tw,飯店住宿,0.7372643,670115
airbnb * hmj9fb99p,飯店住宿,0.3815214,661432
airbnb * hmj9fcx5q,飯店住宿,0.813231,697333
airbnb * hmj9fhr22f,飯店住宿,0.8409202,649715
airbnb * hmjbchdkck,交通汽修,0.45790833,683458
airbnb * hmjbkxta4p,飯店住宿,0.69792944,661164
airbnb * hmjbpqsw,飯店住宿,0.813231,674478
airbnb * hmje598p9z,飯店住宿,0.3848958,652411
airbnb * hmjedpk5bc,飯店住宿,0.8492747,683401
airbnb * hmjefkwzzx,加油,0.8147407,698986
airbnb * hmjeywah9c,醫療保健/美容,0.5079056,680973
airbnb * hmjfdrdjtn,飯店住宿,0.51737374,666073
airbnb * hmjhh4y2dp,一般購物,0.7309817,659152
airbnb * hmjhqzezkb,餐飲,0.5750238,673579
airbnb * hmjhr85xkj,飯店住宿,0.6064953,655446
airbnb * hmjjj5kkb,飯店住宿,0.87777615,675262
airbnb * hmjjwqec9s,餐飲,0.57601357,688121
airbnb * hmjjx8rdzw,飯店住宿,0.5725056,656665
airbnb * hmjkarfxm,餐飲,0.5409336,655416
airbnb * hmjkha3wah,飯店住宿,0.52127373,699939
airbnb * hmjknm522k,加油,0.67043614,656958
airbnb * hmjm9mcj,餐飲,0.66445947,680463
airbnb * hmjmeb8c,家居修繕,0.7933934,683451
airbnb * hmjn9wxxtz,飯店住宿,0.82990116,665805
airbnb * hmjnj282nb,飯店住宿,0.39673132,695313
airbnb * hmjppz,飯店住宿,0.3753814,694957
airbnb * hmjpwa84a,飯店住宿,0.813231,681421
airbnb * hmjq3mtsd,飯店住宿,0.5684953,686670
airbnb * hmjrtpskdt,飯店住宿,0.74031186,648041
airbnb * hmjshp9npy,數位影音串流,0.7135198,653493
airbnb * hmjtxthe4k,飯店住宿,0.54276407,654994
airbnb * hmjw5sqnrb,醫療保健/美容,0.45189553,692968
airbnb * hmjwpn28fd,一般購物,0.7505759,688178
airbnb * hmjwsbj38p,一般購物,0.49708676,697919
airbnb * hmjwx8yjk,飯店住宿,0.3778627,669260
airbnb * hmjxqx8xmh,飯店住宿,0.5768312,684231
airbnb * hmjztrethd,飯店住宿,0.7601716,681479
airbnb * hmjzx5n2ek,飯店住宿,0.3778627,673546
airbnb * hmk23ea3pk,醫療保健/美容,0.36102748,666055
airbnb * hmk25ft3bx,飯店住宿,0.7585434,693004
airbnb * hmk32efc,飯店住宿,0.41088817,665764
airbnb * hmk35aec8m,飯店住宿,0.71424043,656955
airbnb * hmk3r4rrff,飯店住宿,0.61896163,648076
airbnb * hmk3y5qzpd,飯店住宿,0.40248236,677779
airbnb * hmk5232kdp,飯店住宿,0.5522859,658028
airbnb * hmk5cwpn5n,交通汽修,0.52535343,699538
airbnb * hmk5dhee9x,飯店住宿,0.5483763,657062
airbnb * hmk8ymzmqp,飯店住宿,0.6040343,676199
airbnb * hmk9amqjfm,餐飲,0.27273056,656974
airbnb * hmk9kxp8nn,交通汽修,0.6250561,688117
airbnb * hmk9rcpyjr,加油,0.8147407,656855
airbnb * hmk9zmkfpr,交通汽修,0.59267014,679129
airbnb * hmkakhs4sx,餐飲,0.735947,656999
airbnb * hmkb5h28ra,飯店住宿,0.60402113,675714
airbnb * hmkbrd5qan,飯店住宿,0.3778627,694188
airbnb * hmkcntct,飯店住宿,0.55671155,696350
airbnb * hmkct5j9tz,飯店住宿,0.59554684,673464
airbnb * hmke2yhs8c,飯店住宿,0.553284,683400
airbnb * hmkf3p8py,飯店住宿,0.53685033,690304
airbnb * hmkf5k32st,旅遊,0.66835654,657950
airbnb * hmkhe8sf,飯店住宿,0.59315974,648012
airbnb * hmkj4q9j3x,飯店住宿,0.5185412,674390
airbnb * hmkjepb4tw,一般購物,0.7154023,696948
airbnb * hmkjzhwpxp,餐飲,0.50226766,650630
airbnb * hmkk3r39qd,一般購物,0.81121624,675354
airbnb * hmkkhxkwp,加油,0.8147407,648056
airbnb * hmkm5hasdr,交通汽修,0.6646867,682461
airbnb * hmkm9aapz,交通汽修,0.45790833,656997
airbnb * hmkmeacjyw,餐飲,0.32249084,665780
airbnb * hmkmebhmns,飯店住宿,0.3778627,661579
airbnb * hmkmn95ncd,餐飲,0.67603767,660068
airbnb * hmkmwrxdjb,飯店住宿,0.60792744,676202
airbnb * hmkn3x2j,飯店住宿,0.3815214,656933
airbnb * hmkncx4bnn,飯店住宿,0.5540305,654925
airbnb * hmkntn3np,餐飲,0.63855934,654908
airbnb * hmknwabns,飯店住宿,0.5920891,665693
airbnb * hmkp9j232b,飯店住宿,0.6947423,668557
airbnb * hmkpbrbykb,餐飲,0.7366168,690308
airbnb * hmkpcwqmf,飯店住宿,0.3778627,683415
airbnb * hmkpkfmrcn,餐飲,0.735947,688390
airbnb * hmkpn2s9as,飯店住宿,0.6352635,656961
airbnb * hmkq2yrzmz,飯店住宿,0.7033176,656930
airbnb * hmkrctnckp,飯店住宿,0.68240404,676194
airbnb * hmkrdtazf,飯店住宿,0.44757518,685234
airbnb * hmkrmtmjca,餐飲,0.7366168,680481
airbnb * hmkrnbr9ny,飯店住宿,0.6208277,665626
airbnb * hmkrwjwadc,飯店住宿,0.52141654,657006
airbnb * hmksbc5nbm,餐飲,0.7715871,682519
airbnb * hmksthjpet,交通汽修,0.7669009,694093
airbnb * hmktbbpwjj,醫療保健/美容,0.36102748,667408
airbnb * hmkxammcea,飯店住宿,0.3761341,693028
airbnb * hmkxrafyhd,餐飲,0.55446357,665795
airbnb * hmky3ajxs,交通汽修,0.708288,656894
airbnb * hmky4b938a,一般購物,0.75715333,664857
airbnb * hmkyz2nm9y,飯店住宿,0.7106103,665702
airbnb * hmkzh9h4wq,交通汽修,0.7842212,667752
airbnb * hmkzq3f45d,飯店住宿,0.5050671,698165
airbnb * hmm2jaz94n,一般購物,0.76702625,685268
airbnb * hmm3pw2jwz,餐飲,0.774589,683358
airbnb * hmm4sfhwt,飯店住宿,0.71977854,648864
airbnb * hmm5efcdsr,一般購物,0.58639324,692999
airbnb * hmm9q55dw,飯店住宿,0.813231,683452
airbnb * hmm9t9zeky,飯店住宿,0.6326063,667377
airbnb * hmmbdfkp,加油,0.8147407,652253
airbnb * hmmbxt348x,飯店住宿,0.42359447,693021
airbnb * hmmcbkn3f,飯店住宿,0.3778627,665777
airbnb * hmmcjjmmp,飯店住宿,0.47088614,665798
airbnb * hmmcseqey,飯店住宿,0.52127373,683290
airbnb * hmmd3ebjj,餐飲,0.7302261,665747
airbnb * hmmdejb8qw,飯店住宿,0.5625546,693793
airbnb * hmmdrm329h,飯店住宿,0.85096216,653173
airbnb * hmme22stwe,餐飲,0.5975107,650637
airbnb * hmmeesmacz,飯店住宿,0.5690172,695231
airbnb * hmmeshxwxj,飯店住宿,0.8624439,674426
airbnb * hmmf8wrx,一般購物,0.7075523,678894
airbnb * hmmh9r29b,飯店住宿,0.60792744,674471
airbnb * hmmhwbkfah,餐飲,0.735947,656978
airbnb * hmmja2emsx,飯店住宿,0.813231,688323
airbnb * hmmjc5eajr,飯店住宿,0.6947423,677419
airbnb * hmmknnwrbb,飯店住宿,0.54248947,669372
airbnb * hmmmwxyfdr,餐飲,0.735947,662001
airbnb * hmmq3p9hcr,飯店住宿,0.6038354,695254
airbnb * hmmr8m49kz,一般購物,0.76702625,667407
airbnb * hmmreshzqh,飯店住宿,0.6613117,676221
airbnb * hmmss3ej2z,加油,0.80499685,666777
airbnb * hmmt5che3y,飯店住宿,0.5429958,665784
airbnb * hmmtxjpdc,加油,0.8147407,670518
airbnb * hmmtye98rt,飯店住宿,0.5584861,684494
airbnb * hmmwrc8naw,飯店住宿,0.45840466,687210
airbnb * hmmy4wqmet,交通汽修,0.78284454,670718
airbnb * hmmzn4w2qr,一般購物,0.6995003,685257
airbnb * hmn24z4xqx,飯店住宿,0.813231,654127
airbnb * hmn2m92q2b,餐飲,0.49224305,661388
airbnb * hmn3mcq49z,飯店住宿,0.51737374,668775
airbnb * hmn4hxntq,飯店住宿,0.46109337,675331
airbnb * hmn4s98n,飯店住宿,0.6231036,696787
airbnb * hmn5ys95bq,飯店住宿,0.86660105,675729
airbnb * hmn8wwsx4m,飯店住宿,0.45840466,692603
airbnb * hmn9a3mfxf,飯店住宿,0.45428944,683318
airbnb * hmn9kpxn8b,飯店住宿,0.55146223,695196
airbnb * hmn9xb2zme,交通汽修,0.59230214,665720
airbnb * hmna5c2h,飯店住宿,0.562037,665711
airbnb * hmnajd8enp,飯店住宿,0.45840466,665741
airbnb * hmnamqh43w,一般購物,0.691863,685090
airbnb * hmnawad4js,交通汽修,0.790529,674046
airbnb * hmnazcmedh,飯店住宿,0.65055984,662004
airbnb * hmnb8a292p,飯店住宿,0.3490949,682409
airbnb * hmncq235jh,交通汽修,0.64159685,655306
airbnb * hmndc9fk,交通汽修,0.828565,687249
airbnb * hmndxwnczs,飯店住宿,0.88223433,697151
airbnb * hmnenkssx,交通汽修,0.790529,683320
airbnb * hmneyf9qt,餐飲,0.68975973,656925
airbnb * hmnfcbm3q,飯店住宿,0.5408674,661162
airbnb * hmnhj8na9s,飯店住宿,0.5449047,656981
airbnb * hmnmbrqcaj,餐飲,0.73279303,669913
airbnb * hmnmdh3xe,飯店住宿,0.7466282,648029
airbnb * hmnmkhnmnb,飯店住宿,0.63374937,658220
airbnb * hmnmnhadcy,一般購物,0.7515624,676754
airbnb * hmnmsfh3ma,餐飲,0.7224524,649120
airbnb * hmnq8zxbs,加油,0.8147407,667131
airbnb * hmnrzscb3q,飯店住宿,0.5388482,664465
airbnb * hmns99mea,飯店住宿,0.813231,694101
airbnb * hmnsydxxb,餐飲,0.55840856,683345
airbnb * hmntejeqz,飯店住宿,0.45143107,673249
airbnb * hmntntp8yw,飯店住宿,0.48243144,693543
airbnb * hmnttrtf3y,飯店住宿,0.5174353,674395
airbnb * hmntwqc5my,加油,0.5241494,692987
airbnb * hmnwfn8qja,餐飲,0.61302423,685936
airbnb * hmnwk5d58d,加油,0.8147407,678706
airbnb * hmnxnpe,一般購物,0.72078335,688154
airbnb * hmnxrhprcz,一般購物,0.774124,695290
airbnb * hmnxtexyj,交通汽修,0.61758405,661204
airbnb * hmnyc8y5fb,飯店住宿,0.74183357,671738
airbnb * hmnz5narr,加油,0.67043614,665079
airbnb * hmp2z3smmh,一般購物,0.4844784,666121
airbnb * hmp3fykdt,其他,0.3652032,651392
airbnb * hmp3k2ezq,飯店住宿,0.7274139,655157
airbnb * hmp3rjq4yy,飯店住宿,0.39483762,692953
airbnb * hmp453csts,飯店住宿,0.60792744,658886
airbnb * hmp4q4w2tr,一般購物,0.59725076,667362
airbnb * hmp5535arm,飯店住宿,0.4495682,692996
airbnb * hmp55hda3w,飯店住宿,0.55256534,689417
airbnb * hmp595y3mz,飯店住宿,0.40248236,669961
airbnb * hmp5amx4dn,交通汽修,0.6835114,674447
airbnb * hmp5b5nbhw,交通汽修,0.8061669,689090
airbnb * hmp8e84tzr,家居修繕,0.77464914,688132
airbnb * hmp8ejtezs,交通汽修,0.790529,648057
airbnb * hmp928axce,飯店住宿,0.6137895,676965
airbnb * hmpa89dq4d,飯店住宿,0.813231,695294
airbnb * hmpb9f4ncm,飯店住宿,0.2930211,662156
airbnb * hmpcn8retc,飯店住宿,0.44966623,675249
airbnb * hmpd824xyh,交通汽修,0.64826614,695256
airbnb * hmpe324qnw,一般購物,0.5120631,648063
airbnb * hmpetjbac,家居修繕,0.610729,678917
airbnb * hmpft8erxy,飯店住宿,0.6153278,662183
airbnb * hmph8kt5p,餐飲,0.58398265,657000
airbnb * hmphpf2j,飯店住宿,0.5786955,687156
airbnb * hmphq5hw5a,飯店住宿,0.86680305,679687
airbnb * hmphrxmbws,交通汽修,0.64159685,680632
airbnb * hmpjd34njf,飯店住宿,0.39365754,668513
airbnb * hmpkbme4ff,一般購物,0.55835515,697393
airbnb * hmpm82bws,家居修繕,0.6584566,675740
airbnb * hmpnszreq,飯店住宿,0.7630944,677658
airbnb * hmpntwsadr,飯店住宿,0.47238347,685258
airbnb * hmppyxp44t,超商超市量販,0.71507186,684753
airbnb * hmpqfxrrb,餐飲,0.58577037,694108
airbnb * hmpwezra4m,餐飲,0.735947,668640
airbnb * hmpwjjddnk,飯店住宿,0.68028647,698122
airbnb * hmpx48d5ta,飯店住宿,0.87439764,681332
airbnb * hmpx5t8jtk,飯店住宿,0.7749239,688170
airbnb * hmpys2t9mj,飯店住宿,0.64790684,669959
airbnb * hmpzmtderc,家居修繕,0.78473103,648018
airbnb * hmq2e8tqpz,家居修繕,0.541973,696809
airbnb * hmq2j3xsxs,飯店住宿,0.68479985,664886
airbnb * hmq2qxrmd,其他,0.31771883,673278
airbnb * hmq2ztfyjp,交通汽修,0.80188,683447
airbnb * hmq38dqc,飯店住宿,0.7142259,663226
airbnb * hmq453mkrx,飯店住宿,0.4745663,650505
airbnb * hmq4mamd8y,家居修繕,0.6584566,650365
airbnb * hmq4y2tja,飯店住宿,0.8777765,657068
airbnb * hmq5aacdb,超商超市量販,0.6256967,683366
airbnb * hmq8p5q4ey,飯店住宿,0.813231,649307
airbnb * hmq9nhjjy,飯店住宿,0.60792744,647998
airbnb * hmqbryjse,飯店住宿,0.6613117,648004
airbnb * hmqdwwwskp,餐飲,0.49224305,648051
airbnb * hmqfn8a,餐飲,0.62180144,683356
airbnb * hmqfns8j,飯店住宿,0.45840466,670088
airbnb * hmqh5hh5ed,飯店住宿,0.39481124,678961
airbnb * hmqhx4hbbw,醫療保健/美容,0.45189553,669962
airbnb * hmqhxt3p2n,飯店住宿,0.69896424,660506
airbnb * hmqjxbq2nr,飯店住宿,0.5355513,670530
airbnb * hmqk2rah2j,餐飲,0.76654357,680745
airbnb * hmqkz8t3zc,家居修繕,0.6736729,673700
airbnb * hmqmcd5zqw,飯店住宿,0.760733,657065
airbnb * hmqmskxpnb,一般購物,0.5479927,665712
airbnb * hmqp9xkhrd,飯店住宿,0.69106925,661152
airbnb * hmqqecsjbs,飯店住宿,0.5554823,695229
airbnb * hmqqfhn9fa,飯店住宿,0.3778627,662216
airbnb * hmqqjc4ycx,飯店住宿,0.813231,682643
airbnb * hmqr4hnmf,飯店住宿,0.6010799,692932
airbnb * hmqrdr5z,飯店住宿,0.45840466,691573
airbnb * hmqredyyqc,飯店住宿,0.7554107,667341
airbnb * hmqrfeexjh,飯店住宿,0.60409313,665756
airbnb * hmqsqqa9q,飯店住宿,0.6613117,656959
airbnb * hmqtny5wns,飯店住宿,0.61374456,656975
airbnb * hmqw35d2qa,飯店住宿,0.6613117,656904
airbnb * hmqwcp84bm,飯店住宿,0.66838044,648820
airbnb * hmqxz53kfq,交通汽修,0.72219294,664096
airbnb * hmqytyezxp,飯店住宿,0.8492747,665808
airbnb * hmqyzkedw,飯店住宿,0.6886814,686658
airbnb * hmr2kxtefa,餐飲,0.7280672,679159
airbnb * hmr2nj4af,飯店住宿,0.56947887,696082
airbnb * hmr359j,其他,0.35747814,656887
airbnb * hmr3dhmwcr,交通汽修,0.6320715,690455
airbnb * hmr3qpqs,家居修繕,0.555005,696591
airbnb * hmr3twaaed,餐飲,0.7366168,674369
airbnb * hmr3wqzymm,飯店住宿,0.44966623,657059
airbnb * hmr3xrj89p,飯店住宿,0.6182137,674384
airbnb * hmr5cwfkdj,加油,0.7304826,685626
airbnb * hmr8b5sswj,旅遊,0.53843945,659372
airbnb * hmr8wfmjyq,飯店住宿,0.5826279,667446
airbnb * hmr9mzbdc,餐飲,0.56870395,651080
airbnb * hmr9s9kcz,飯店住宿,0.49173045,675476
airbnb * hmra84dkfb,一般購物,0.63932157,686787
airbnb * hmray3c5jf,飯店住宿,0.59114176,699798
airbnb * hmrazrnthw,餐飲,0.6793151,665700
airbnb * hmrb8nwrkj,飯店住宿,0.52127373,690281
airbnb * hmrerkk3xx,飯店住宿,0.3778627,674816
airbnb * hmrhyqmkac,飯店住宿,0.7934617,678832
airbnb * hmrj9ztnh,飯店住宿,0.636207,665221
airbnb * hmrjd4j5ec,一般購物,0.6565341,689648
airbnb * hmrjnxfbe,其他,0.6539429,653579
airbnb * hmrjxn3mfn,飯店住宿,0.57348627,665695
airbnb * hmrk2cr3tw,飯店住宿,0.5488165,683141
airbnb * hmrm54qddh,飯店住宿,0.6648006,667416
airbnb * hmrmaqhtdh,飯店住宿,0.8220762,685203
airbnb * hmrme2ftzc,飯店住宿,0.5234676,667510
airbnb * hmrnm88tr,家居修繕,0.6584566,648120
airbnb * hmrnsdqdab,飯店住宿,0.6346196,676155
airbnb * hmrpnwjcyh,家居修繕,0.45155337,649567
airbnb * hmrq4ez8ds,交通汽修,0.8095813,651598
airbnb * hmrqcxsrxt,飯店住宿,0.813231,665719
airbnb * hmrqpr5nwq,飯店住宿,0.6667183,664842
airbnb * hmrr3bqmct,飯店住宿,0.58666635,683454
airbnb * hmrr4zbqcw,家居修繕,0.6584566,683389
airbnb * hmrrjhrrmh,飯店住宿,0.65262866,666925
airbnb * hmrrsjtd4e,餐飲,0.61396265,677264
airbnb * hmrszetkw,加油,0.82929283,653041
airbnb * hmrtqz5te,交通汽修,0.790529,687247
airbnb * hmrttffkts,飯店住宿,0.3778627,694646
airbnb * hmrxcxewpa,飯店住宿,0.5848769,660880
airbnb * hmrxpzj8sr,飯店住宿,0.813231,698095
airbnb * hmry2p3tqk,餐飲,0.622956,658924
airbnb * hmrywbtfp,飯店住宿,0.8942642,678880
airbnb * hmryy93trn,旅遊,0.50447375,693912
airbnb * hms5har8td,飯店住宿,0.3778627,683406
airbnb * hms5wap9ek,飯店住宿,0.8624439,648010
airbnb * hms5z5ww4x,飯店住宿,0.7296881,652277
airbnb * hms898wsff,餐飲,0.77394676,692491
airbnb * hms8a4pc9b,飯店住宿,0.55690485,683367
airbnb * hms9mxjmf,飯店住宿,0.6535663,680139
airbnb * hms9qyxmeq,餐飲,0.4644281,688136
airbnb * hmsa8htewf,飯店住宿,0.813231,669894
airbnb * hmsask5qca,交通汽修,0.64567804,678054
airbnb * hmsbhj84wf,飯店住宿,0.60473984,693155
airbnb * hmsbmbw8fy,一般購物,0.76702625,672283
airbnb * hmsbtwyxhx,飯店住宿,0.70186067,648067
airbnb * hmscaaz5a,飯店住宿,0.7348316,693017
airbnb * hmscqjdqcn,餐飲,0.59544265,669749
airbnb * hmscxswpea,醫療保健/美容,0.44973347,652572
airbnb * hmsd58zmkf,一般購物,0.5771468,673966
airbnb * hmsdezqjq,飯店住宿,0.80649436,665751
airbnb * hmsee5mrx,飯店住宿,0.60792744,666563
airbnb * hmshaxs9ws,一般購物,0.60447896,658778
airbnb * hmshsfp3ys,飯店住宿,0.6817943,679792
airbnb * hmsjwkwe,飯店住宿,0.3778627,671372
airbnb * hmskjda4mc,家居修繕,0.3459202,686014
airbnb * hmskrjj3a,飯店住宿,0.6001964,665687
airbnb * hmsmhe2jqd,餐飲,0.49224305,649639
airbnb * hmsmqpwtfa,飯店住宿,0.4685725,671844
airbnb * hmsmxjybnp,飯店住宿,0.60402113,679483
airbnb * hmspa5j58n,飯店住宿,0.45840466,699722
airbnb * hmsprpjq2p,飯店住宿,0.59131634,656733
airbnb * hmspzj5jza,飯店住宿,0.56947887,693016
airbnb * hmsr45ytnt,餐飲,0.61760277,680664
airbnb * hmsra2r8ff,一般購物,0.62316835,674399
airbnb * hmsrresc,交通汽修,0.52499944,697160
airbnb * hmsrskr3fs,飯店住宿,0.6613117,655707
airbnb * hmssajcjet,交通汽修,0.790529,651474
airbnb * hmssh8m3az,加油,0.8147407,683434
airbnb * hmsspzekek,其他,0.6539429,670185
airbnb * hmssx423xs,餐飲,0.5827922,653888
airbnb * hmstfejb,飯店住宿,0.8552787,656871
airbnb * hmstpetr4y,飯店住宿,0.5159303,654813
airbnb * hmswcy2jnt,一般購物,0.76663804,652314
airbnb * hmswm494w,飯店住宿,0.40547338,649239
airbnb * hmswp54mf,飯店住宿,0.813231,670614
airbnb * hmsxcswen,飯店住宿,0.6026474,677774
airbnb * hmsy8jm9d,加油,0.6452637,674405
airbnb * hmsydjx43r,飯店住宿,0.8943339,666282
airbnb * hmsyhsahts,飯店住宿,0.40248236,695223
airbnb * hmsyxzeq5f,飯店住宿,0.7086374,685409
airbnb * hmsz5mmc9s,飯店住宿,0.39861163,681780
airbnb * hmsznrj4pm,飯店住宿,0.79354906,683688
airbnb * hmt29rj48p,餐飲,0.735947,684696
airbnb * hmt3bcdjxd,飯店住宿,0.813231,672476
airbnb * hmt3mjkehd,飯店住宿,0.813231,658901
airbnb * hmt3pcyj3r,飯店住宿,0.3778627,673214
airbnb * hmt3ymq,加油,0.67043614,684117
airbnb * hmt5mp9fh,一般購物,0.5266533,661246
airbnb * hmt8fpwnq,家居修繕,0.6255413,659131
airbnb * hmt8rtaf,飯店住宿,0.51369125,692730
airbnb * hmt9atq3d,飯店住宿,0.6613117,695207
airbnb * hmtadrp2ea,飯店住宿,0.860761,697040
airbnb * hmtb9bqqqp,醫療保健/美容,0.36102748,656986
airbnb * hmtbq494cr,飯店住宿,0.5152022,685272
airbnb * hmtccadd2z,飯店住宿,0.7601716,686653
airbnb * hmtdb5paby,加油,0.67043614,652581
airbnb * hmtdwwbcsw,飯店住宿,0.5548269,656934
airbnb * hmte2mq4f,醫療保健/美容,0.36102748,695296
airbnb * hmte3xj3wj,飯店住宿,0.41341478,680286
airbnb * hmthdysfrz,交通汽修,0.69035333,689104
airbnb * hmtj8ehdk,交通汽修,0.78754556,679718
airbnb * hmtkmkzksz,餐飲,0.5937502,649664
airbnb * hmtm2d2d8x,加油,0.82601005,648003
airbnb * hmtm4ykc9t,飯店住宿,0.6645634,669890
airbnb * hmtmj94kyk,飯店住宿,0.7106103,669957
airbnb * hmtn9aw29m,飯店住宿,0.63070613,689281
airbnb * hmtnhynrtt,飯店住宿,0.6120397,665769
airbnb * hmtnr9c9cb,飯店住宿,0.3815214,651978
airbnb * hmtnztb94f,家居修繕,0.7201874,697376
airbnb * hmtpsadbqf,餐飲,0.52611613,674410
airbnb * hmtptrh24d,家居修繕,0.6584566,696931
airbnb * hmtq8d9wty,飯店住宿,0.813231,685715
airbnb * hmtqmtyztr,交通汽修,0.52499944,674366
airbnb * hmtrrryrtc,交通汽修,0.7099167,683541
airbnb * hmtt5nn8xm,一般購物,0.5774074,680645
airbnb * hmtw4248rf,飯店住宿,0.57152987,656949
airbnb * hmtx8q4b3h,飯店住宿,0.813231,679766
airbnb * hmtzm9zcph,醫療保健/美容,0.36102748,657005
airbnb * hmw2924yjy,飯店住宿,0.64409155,661392
airbnb * hmw29em2xm,飯店住宿,0.54662067,697863
airbnb * hmw2dtx9aj,飯店住宿,0.47448456,685490
airbnb * hmw2eksfyf,飯店住宿,0.6227161,690536
airbnb * hmw2htmdnw,飯店住宿,0.5442365,662402
airbnb * hmw2mtdpz,飯店住宿,0.6274549,658914
airbnb * hmw3pf99pq,飯店住宿,0.4892045,669943
airbnb * hmw4x5sqwe,餐飲,0.7749239,684097
airbnb * hmw58yznze,家居修繕,0.63567936,695354
airbnb * hmw8fz2amt,餐飲,0.49862453,684750
